method,b,R,P,U,dominated_by_pin_pareto,points,dominated_points,minimum_dominance_margin
pchip,3.35175,0.7504336516546009,0.10772103052690403,0.8430793894959738,True,,,
pchip,3.3525,0.7504540405501723,0.10769111035135599,0.8430403375794518,True,,,
pchip,3.35325,0.7504744290423083,0.1076612130841638,0.8430014441190908,True,,,
pchip,3.354,0.7504948171309975,0.10763133874419258,0.8429627094477079,True,,,
pchip,3.35475,0.7505152048162276,0.10760148735030742,0.84292413389812,True,,,
pchip,3.3555,0.7505355920979869,0.10757165892137344,0.8428857178031441,True,,,
pchip,3.35625,0.7505559789762636,0.10754185347625575,0.8428474614955975,True,,,
pchip,3.357,0.7505763654510456,0.10751207103381946,0.8428093653082968,True,,,
pchip,3.3577500000000002,0.7505967515223213,0.10748231161292969,0.8427714295740594,True,,,
pchip,3.3585,0.7506171371900789,0.10745257523245158,0.8427336546257019,True,,,
pchip,3.35925,0.7506375224543065,0.10742286191125018,0.8426960407960419,True,,,
pchip,3.36,0.7506579073149922,0.10739317166819067,0.8426585884178959,True,,,
pchip,3.36075,0.7506782917721239,0.10736350452213811,0.8426212978240811,True,,,
pchip,3.3615,0.7506986758256902,0.10733386049195763,0.8425841693474145,True,,,
pchip,3.36225,0.7507190594756791,0.10730423959651436,0.8425472033207133,True,,,
pchip,3.363,0.7507394427220787,0.1072746418546734,0.8425104000767941,True,,,
pchip,3.36375,0.7507598255648772,0.10724506728529987,0.8424737599484744,True,,,
pchip,3.3645,0.7507802080040625,0.10721551590725886,0.8424372832685708,True,,,
pchip,3.36525,0.7508005900396232,0.10718598773941553,0.8424009703699006,True,,,
pchip,3.366,0.7508209716715474,0.10715648280063494,0.8423648215852808,True,,,
pchip,3.36675,0.7508413528998228,0.10712700110978225,0.8423288372475283,True,,,
pchip,3.3675,0.750861733724438,0.10709754268572254,0.8422930176894602,True,,,
pchip,3.36825,0.750882114145381,0.10706810754732093,0.8422573632438934,True,,,
pchip,3.3689999999999998,0.7509024941626398,0.10703869571344257,0.842221874243645,True,,,
pchip,3.36975,0.7509228737762028,0.10700930720295251,0.842186551021532,True,,,
pchip,3.3705,0.750943252986058,0.1069799420347159,0.8421513939103715,True,,,
pchip,3.37125,0.7509636317921937,0.10695060022759785,0.8421164032429803,True,,,
pchip,3.372,0.7509840101945978,0.10692128180046347,0.8420815793521758,True,,,
pchip,3.37275,0.7510043881932589,0.10689198677217787,0.8420469225707745,True,,,
pchip,3.3735,0.7510247657881647,0.10686271516160617,0.8420124332315939,True,,,
pchip,3.37425,0.7510451429793036,0.10683346698761348,0.8419781116674508,True,,,
pchip,3.375,0.7510655197666636,0.10680424226906492,0.8419439582111622,True,,,
pchip,3.37575,0.751085896150233,0.10677504102482559,0.8419099731955452,True,,,
pchip,3.3765,0.7511062721299998,0.10674586327376062,0.8418761569534167,True,,,
pchip,3.37725,0.7511266477059523,0.10671670903473511,0.8418425098175937,True,,,
pchip,3.378,0.7511470228780787,0.10668757832661417,0.8418090321208934,True,,,
pchip,3.37875,0.7511673976463669,0.10665847116826294,0.8417757241961328,True,,,
pchip,3.3795,0.7511877720108052,0.10662938757854648,0.8417425863761288,True,,,
pchip,3.38025,0.7512081459713817,0.10660032757632996,0.8417096189936984,True,,,
pchip,3.3810000000000002,0.7512285195280847,0.10657129118047848,0.8416768223816588,True,,,
pchip,3.3817500000000003,0.7512488926809023,0.10654227840985711,0.8416441968728269,True,,,
pchip,3.3825,0.7512692654298226,0.10651328928333104,0.8416117428000196,True,,,
pchip,3.38325,0.7512896377748338,0.1064843238197653,0.841579460496054,True,,,
pchip,3.384,0.7513100097159239,0.10645538203802507,0.8415473502937472,True,,,
pchip,3.38475,0.7513303812530813,0.10642646395697543,0.8415154125259161,True,,,
pchip,3.3855,0.751350752386294,0.10639756959548151,0.841483647525378,True,,,
pchip,3.38625,0.7513711231155501,0.10636869897240837,0.8414520556249495,True,,,
pchip,3.387,0.751391493440838,0.1063398521066212,0.8414206371574479,True,,,
pchip,3.38775,0.7514118633621454,0.10631102901698508,0.8413893924556901,True,,,
pchip,3.3885,0.751432232879461,0.10628222972236513,0.841358321852493,True,,,
pchip,3.38925,0.7514526019927726,0.10625345424162644,0.841327425680674,True,,,
pchip,3.39,0.7514729707020685,0.10622470259363415,0.8412967042730498,True,,,
pchip,3.39075,0.7514933390073368,0.10619597479725335,0.8412661579624375,True,,,
pchip,3.3915,0.7515137069085658,0.10616727087134915,0.8412357870816541,True,,,
pchip,3.3922499999999998,0.7515340744057433,0.10613859083478673,0.8412055919635169,True,,,
pchip,3.393,0.7515544414988576,0.10610993470643111,0.8411755729408423,True,,,
pchip,3.39375,0.7515748081878971,0.10608130250514747,0.8411457303464479,True,,,
pchip,3.3945,0.7515951744728498,0.10605269424980088,0.8411160645131505,True,,,
pchip,3.39525,0.7516155403537037,0.10602410995925649,0.8410865757737669,True,,,
pchip,3.396,0.7516359058304471,0.10599554965237938,0.8410572644611145,True,,,
pchip,3.39675,0.7516562709030682,0.10596701334803468,0.8410281309080101,True,,,
pchip,3.3975,0.7516766355715551,0.1059385010650875,0.8409991754472708,True,,,
pchip,3.39825,0.7516969998358958,0.10591001282240295,0.8409703984117134,True,,,
pchip,3.399,0.7517173636960788,0.10588154863884618,0.8409418001341553,True,,,
pchip,3.39975,0.7517377271520919,0.10585310853328224,0.8409133809474132,True,,,
pchip,3.4005,0.7517580902039234,0.10582469252457628,0.8408851411843042,True,,,
pchip,3.40125,0.7517784528515615,0.10579630063159341,0.8408570811776457,True,,,
pchip,3.402,0.7517988150949944,0.10576793287319874,0.8408292012602541,True,,,
pchip,3.40275,0.7518191769342101,0.1057395892682574,0.8408015017649465,True,,,
pchip,3.4035,0.7518395383691967,0.10571126983563446,0.8407739830245403,True,,,
pchip,3.40425,0.7518598993999425,0.10568297459419508,0.8407466453718524,True,,,
pchip,3.4050000000000002,0.7518802600264357,0.10565470356280435,0.8407194891396996,True,,,
pchip,3.40575,0.7519006202486644,0.10562645676032742,0.8406925146608993,True,,,
pchip,3.4065,0.7519209800666167,0.10559823420562933,0.8406657222682681,True,,,
pchip,3.40725,0.7519413394802806,0.10557003591757524,0.8406391122946232,True,,,
pchip,3.408,0.7519616984896447,0.10554186191503025,0.8406126850727815,True,,,
pchip,3.40875,0.7519820570946968,0.10551371221685951,0.8405864409355602,True,,,
pchip,3.4095,0.7520024152954251,0.10548558684192809,0.8405603802157763,True,,,
pchip,3.41025,0.752022773091818,0.10545748580910111,0.8405345032462468,True,,,
pchip,3.411,0.7520431304838631,0.10542940913724369,0.8405088103597886,True,,,
pchip,3.41175,0.7520634874715492,0.10540135684522094,0.8404833018892188,True,,,
pchip,3.4125,0.7520838440548641,0.10537332895189798,0.8404579781673543,True,,,
pchip,3.41325,0.752104200233796,0.10534532547613991,0.8404328395270124,True,,,
pchip,3.414,0.7521245560083331,0.10531734643681188,0.8404078863010099,True,,,
pchip,3.41475,0.7521449113784634,0.10528939185277897,0.840383118822164,True,,,
pchip,3.4155,0.7521652663441752,0.10526146174290629,0.8403585374232915,True,,,
pchip,3.41625,0.7521856209054566,0.10523355612605899,0.8403341424372093,True,,,
pchip,3.417,0.7522059750622959,0.10520567502110212,0.8403099341967348,True,,,
pchip,3.41775,0.7522263288146811,0.10517781844690084,0.8402859130346849,True,,,
pchip,3.4185,0.7522466821626003,0.10514998642232028,0.8402620792838764,True,,,
pchip,3.41925,0.7522670351060419,0.1051221789662255,0.8402384332771266,True,,,
pchip,3.42,0.7522873876449938,0.10509439609748163,0.8402149753472523,True,,,
pchip,3.42075,0.7523077397794442,0.1050666378349538,0.8401917058270707,True,,,
pchip,3.4215,0.7523280915093815,0.10503890419750712,0.8401686250493987,True,,,
pchip,3.42225,0.7523484428347934,0.10501119520400669,0.8401457333470533,True,,,
pchip,3.423,0.7523687937556685,0.10498351087331764,0.8401230310528516,True,,,
pchip,3.42375,0.7523891442719947,0.10495585122430508,0.8401005184996106,True,,,
pchip,3.4245,0.7524094943837603,0.10492821627583412,0.8400781960201472,True,,,
pchip,3.42525,0.7524298440909533,0.10490060604676986,0.8400560639472786,True,,,
pchip,3.426,0.7524501933935619,0.10487302055597743,0.8400341226138218,True,,,
pchip,3.42675,0.7524705422915742,0.10484545982232196,0.8400123723525937,True,,,
pchip,3.4275,0.7524908907849784,0.10481792386466852,0.8399908134964114,True,,,
pchip,3.4282500000000002,0.7525112388737629,0.10479041270188225,0.8399694463780918,True,,,
pchip,3.429,0.7525315865579156,0.10476292635282827,0.8399482713304519,True,,,
pchip,3.42975,0.7525519338374246,0.10473546483637167,0.839927288686309,True,,,
pchip,3.4305,0.7525722807122781,0.10470802817137757,0.8399064987784799,True,,,
pchip,3.43125,0.7525926271824644,0.1046806163767111,0.8398859019397816,True,,,
pchip,3.432,0.7526129732479716,0.10465322947123734,0.8398654985030312,True,,,
pchip,3.43275,0.7526333189087877,0.10462586747382145,0.8398452888010457,True,,,
pchip,3.4335,0.7526536641649011,0.1045985304033285,0.8398252731666421,True,,,
pchip,3.43425,0.7526740090162997,0.10457121827862363,0.8398054519326373,True,,,
pchip,3.435,0.7526943534629718,0.10454393111857195,0.8397858254318488,True,,,
pchip,3.43575,0.7527146975049055,0.10451666894203857,0.839766393997093,True,,,
pchip,3.4365,0.7527350411420889,0.1044894317678886,0.8397471579611872,True,,,
pchip,3.43725,0.7527553843745103,0.10446221961498713,0.8397281176569483,True,,,
pchip,3.438,0.7527757272021578,0.10443503250219932,0.8397092734171936,True,,,
pchip,3.43875,0.7527960696250195,0.10440787044839024,0.8396906255747398,True,,,
pchip,3.4395,0.7528164116430837,0.10438073347242507,0.8396721744624042,True,,,
pchip,3.44025,0.7528367532563384,0.10435362159316884,0.8396539204130036,True,,,
pchip,3.441,0.7528570944647717,0.1043265348294867,0.8396358637593551,True,,,
pchip,3.44175,0.7528774352683718,0.10429947320024377,0.8396180048342755,True,,,
pchip,3.4425,0.752897775667127,0.10427243672430515,0.8396003439705823,True,,,
pchip,3.44325,0.7529181156610255,0.10424542542053598,0.8395828815010921,True,,,
pchip,3.444,0.7529384552500552,0.10421843930780134,0.839565617758622,True,,,
pchip,3.44475,0.7529587944342044,0.10419147840496636,0.8395485530759892,True,,,
pchip,3.4455,0.7529791332134611,0.10416454273089613,0.8395316877860104,True,,,
pchip,3.44625,0.7529994715878136,0.10413763230445583,0.839515022221503,True,,,
pchip,3.447,0.75301980955725,0.10411074714451049,0.8394985567152837,True,,,
pchip,3.44775,0.7530401471217586,0.10408388726992526,0.8394822916001697,True,,,
pchip,3.4485,0.7530604842813274,0.10405705269956526,0.839466227208978,True,,,
pchip,3.44925,0.7530808210359445,0.1040302434522956,0.8394503638745255,True,,,
pchip,3.45,0.7531011573855982,0.10400345954698138,0.8394347019296294,True,,,
pchip,3.45075,0.7531214933302766,0.10397670100248774,0.8394192417071066,True,,,
pchip,3.4515000000000002,0.7531418288699679,0.10394996783767976,0.839403983539774,True,,,
pchip,3.45225,0.7531621640046602,0.1039232600714226,0.8393889277604489,True,,,
pchip,3.453,0.7531824987343414,0.10389657772258132,0.8393740747019481,True,,,
pchip,3.45375,0.7532028330590002,0.10386992081002104,0.8393594246970887,True,,,
pchip,3.4545,0.7532231669786243,0.10384328935260692,0.8393449780786876,True,,,
pchip,3.45525,0.7532435004932022,0.10381668336920401,0.839330735179562,True,,,
pchip,3.456,0.7532638336027218,0.10379010287867747,0.8393166963325289,True,,,
pchip,3.45675,0.7532841663071713,0.10376354789989241,0.8393028618704051,True,,,
pchip,3.4575,0.7533044986065387,0.10373701845171393,0.8392892321260079,True,,,
pchip,3.45825,0.7533248305008124,0.10371051455300713,0.8392758074321542,True,,,
pchip,3.459,0.7533451619899807,0.10368403622263714,0.8392625881216609,True,,,
pchip,3.45975,0.7533654930740313,0.10365758347946907,0.8392495745273452,True,,,
pchip,3.4605,0.7533858237529528,0.10363115634236805,0.839236766982024,True,,,
pchip,3.46125,0.7534061540267328,0.10360475483019918,0.8392241658185143,True,,,
pchip,3.462,0.7534264838953602,0.10357837896182756,0.8392117713696333,True,,,
pchip,3.4627499999999998,0.7534468133588226,0.10355202875611833,0.8391995839681978,True,,,
pchip,3.4635,0.7534671424171083,0.10352570423193659,0.839187603947025,True,,,
pchip,3.46425,0.7534874710702055,0.10349940540814744,0.8391758316389317,True,,,
pchip,3.465,0.7535077993181021,0.10347313230361599,0.8391642673767351,True,,,
pchip,3.46575,0.7535281271607867,0.1034468849372074,0.8391529114932523,True,,,
pchip,3.4665,0.753548454598247,0.10342066332778671,0.8391417643213002,True,,,
pchip,3.46725,0.7535687816304716,0.1033944674942191,0.8391308261936956,True,,,
pchip,3.468,0.7535891082574484,0.10336829745536966,0.8391200974432558,True,,,
pchip,3.46875,0.7536094344791655,0.10334215323010348,0.8391095784027978,True,,,
pchip,3.4695,0.7536297602956111,0.10331603483728571,0.8390992694051385,True,,,
pchip,3.47025,0.7536500857067735,0.10328994229578145,0.839089170783095,True,,,
pchip,3.471,0.7536704107126406,0.10326387562445581,0.8390792828694842,True,,,
pchip,3.47175,0.7536907353132009,0.10323783484217391,0.8390696059971232,True,,,
pchip,3.4725,0.7537110595084421,0.10321181996780085,0.839060140498829,True,,,
pchip,3.47325,0.7537313832983528,0.10318583102020173,0.8390508867074188,True,,,
pchip,3.474,0.7537517066829208,0.10315986801824172,0.8390418449557093,True,,,
pchip,3.4747500000000002,0.7537720296621345,0.10313393098078587,0.8390330155765178,True,,,
pchip,3.4755000000000003,0.753792352235982,0.10310801992669934,0.8390243989026611,True,,,
pchip,3.47625,0.7538126744044513,0.10308213487484723,0.8390159952669564,True,,,
pchip,3.477,0.7538329961675307,0.10305627584409462,0.8390078050022205,True,,,
pchip,3.47775,0.7538533175252085,0.10303044285330666,0.8389998284412706,True,,,
pchip,3.4785,0.7538736384774725,0.10300463592134847,0.8389920659169238,True,,,
pchip,3.47925,0.753893959024311,0.10297885506708511,0.8389845177619968,True,,,
pchip,3.48,0.7539142791657124,0.10295310030938176,0.8389771843093069,True,,,
pchip,3.48075,0.7539345989016644,0.1029273716671035,0.8389700658916709,True,,,
pchip,3.4815,0.7539549182321554,0.10290166915911543,0.8389631628419061,True,,,
pchip,3.48225,0.7539752371571737,0.1028759928042827,0.8389564754928293,True,,,
pchip,3.483,0.7539955556767072,0.10285034262147037,0.8389500041772575,True,,,
pchip,3.48375,0.7540158737907442,0.10282471862954362,0.8389437492280077,True,,,
pchip,3.4845,0.7540361914992727,0.10279912084736753,0.8389377109778973,True,,,
pchip,3.48525,0.754056508802281,0.10277354929380719,0.8389318897597428,True,,,
pchip,3.4859999999999998,0.7540768256997573,0.10274800398772777,0.8389262859063615,True,,,
pchip,3.48675,0.7540971421916897,0.10272248494799432,0.8389208997505704,True,,,
pchip,3.4875,0.7541174582780662,0.10269699219347198,0.8389157316251864,True,,,
pchip,3.48825,0.754137773958875,0.10267152574302586,0.8389107818630267,True,,,
pchip,3.489,0.7541580892341044,0.1026460856155211,0.838906050796908,True,,,
pchip,3.48975,0.7541784041037427,0.10262067182982278,0.8389015387596477,True,,,
pchip,3.4905,0.7541987185677776,0.10259528440479604,0.8388972460840626,True,,,
pchip,3.49125,0.7542190326261975,0.10256992335930597,0.8388931731029698,True,,,
pchip,3.492,0.7542393462789906,0.10254458871221768,0.8388893201491862,True,,,
pchip,3.49275,0.7542596595261449,0.10251928048239631,0.838885687555529,True,,,
pchip,3.4935,0.7542799723676488,0.10249399868870696,0.838882275654815,True,,,
pchip,3.49425,0.7543002848034902,0.10246874335001473,0.8388790847798614,True,,,
pchip,3.495,0.7543205968336575,0.10244351448518475,0.838876115263485,True,,,
pchip,3.49575,0.7543409084581384,0.10241831211308214,0.8388733674385032,True,,,
pchip,3.4965,0.7543612196769216,0.10239313625257197,0.8388708416377327,True,,,
pchip,3.49725,0.754381530489995,0.1023679869225194,0.8388685381939907,True,,,
pchip,3.498,0.7544018408973467,0.10234286414178953,0.838866457440094,True,,,
pchip,3.4987500000000002,0.754422150898965,0.10231776792924747,0.8388645997088596,True,,,
pchip,3.4995,0.754442460494838,0.10229269830375837,0.838862965333105,True,,,
pchip,3.50025,0.7544627720717226,0.1022676548040513,0.8388615423139355,True,,,
pchip,3.501,0.7544831166003049,0.10224263119638281,0.8388601705733854,True,,,
pchip,3.50175,0.754503503448595,0.10221762554519657,0.8388588008094958,True,,,
pchip,3.5025,0.7545239324232037,0.10219263783276997,0.8388574330225181,True,,,
pchip,3.50325,0.7545444033307412,0.10216766804138037,0.8388560672127034,True,,,
pchip,3.504,0.7545649159778184,0.10214271615330518,0.8388547033803031,True,,,
pchip,3.50475,0.7545854701710458,0.10211778215082173,0.8388533415255685,True,,,
pchip,3.5055,0.7546060657170339,0.10209286601620747,0.8388519816487505,True,,,
pchip,3.50625,0.7546267024223933,0.10206796773173972,0.8388506237501009,True,,,
pchip,3.507,0.7546473800937347,0.1020430872796959,0.8388492678298706,True,,,
pchip,3.50775,0.7546680985376684,0.10201822464235337,0.8388479138883109,True,,,
pchip,3.5085,0.7546888575608052,0.1019933798019895,0.8388465619256734,True,,,
pchip,3.5092499999999998,0.7547096569697556,0.10196855274088172,0.8388452119422088,True,,,
pchip,3.51,0.7547304965711301,0.10194374344130737,0.8388438639381689,True,,,
pchip,3.51075,0.7547513761715395,0.10191895188554383,0.8388425179138047,True,,,
pchip,3.5115,0.7547722955775942,0.10189417805586848,0.8388411738693674,True,,,
pchip,3.51225,0.7547932545959047,0.10186942193455874,0.8388398318051086,True,,,
pchip,3.513,0.7548142530330819,0.10184468350389192,0.8388384917212792,True,,,
pchip,3.51375,0.754835290695736,0.10181996274614548,0.8388371536181306,True,,,
pchip,3.5145,0.7548563673904778,0.10179525964359676,0.8388358174959142,True,,,
pchip,3.51525,0.7548774829239179,0.10177057417852313,0.8388344833548811,True,,,
pchip,3.516,0.7548986371026665,0.101745906333202,0.8388331511952826,True,,,
pchip,3.51675,0.7549198297333346,0.10172125608991071,0.83883182101737,True,,,
pchip,3.5175,0.7549410606225327,0.1016966234309267,0.8388304928213945,True,,,
pchip,3.51825,0.7549623295768713,0.10167200833852731,0.8388291666076074,True,,,
pchip,3.519,0.754983636402961,0.10164741079498993,0.8388278423762601,True,,,
