seed,a,b,N,R,P,U
202605,0.2397266559036641,3.033697591147812,6.0,0.7297387313515694,0.1463736455115,0.798720266463127
202605,0.178976050230504,4.5,6.0,0.7397428898442779,0.09084987840483855,0.7968349732468932
202605,0.2064182476756409,3.8916098249659314,6.0,0.7390355739781993,0.10695856956332142,0.7901801631498153
202605,0.23961594956583565,4.5,6.0,0.7339261997866624,0.10156797665775816,0.7911016507990389
202605,0.19880513376820713,4.5,6.0,0.7367654345484592,0.0933156476812232,0.7925780497587082
202605,0.23597158909505295,3.0896228836682424,6.0,0.729803350867573,0.1423649828482029,0.7956967481913915
202605,0.22900979981618902,3.215290920956807,6.0,0.7304918706490023,0.13444735576660005,0.7906189518774553
202605,0.2157471945008308,3.18235899305927,6.0,0.7309016233842734,0.13316218735090757,0.793433850865313
202605,0.22825609554072065,3.157259796842557,6.0,0.730182836781944,0.1370340509501307,0.7929769714685725
202605,0.2062075031898653,4.5,6.0,0.735880458241828,0.09445281151954535,0.7914644623875684
202605,0.23405677965364743,3.1316976838205597,6.0,0.7299497359698162,0.13971691244365453,0.7937056683041478
202605,0.2382988139308199,3.094228224980669,6.0,0.729804880065724,0.14274562336772414,0.79534137454137
202605,0.19048512713290408,4.5,6.0,0.7379163655672477,0.09218754117225154,0.7941646286979006
202605,0.23976205037934717,3.1757884590786807,6.0,0.73014249040574,0.13906668744525316,0.7916588986458929
202605,0.2347774108813174,4.5,6.0,0.7339718888103666,0.10030532491570893,0.7905944172241146
202605,0.2158296833751612,4.5,6.0,0.7349512556461291,0.09614484502582152,0.7905090208969947
202605,0.2120845912988166,3.868682517099815,6.0,0.738379786159854,0.10850395773950504,0.7893879130011702
202605,0.18719507830106194,4.5,6.0,0.7384126548050428,0.09178070889503204,0.7948771239501681
202605,0.22391229152570036,4.5,6.0,0.7343859817934957,0.0977754515079422,0.7901991773814403
202605,0.20717278546770893,3.8608425987025052,6.0,0.7387000063401598,0.10784486701336983,0.7896891301683499
202605,0.22379262943998635,4.5,6.0,0.7343928144257673,0.09774981202974617,0.7902001905296707
202605,0.2240407594782799,3.360898708938796,8.0,0.7293292350557449,0.1380172423900993,0.8059658196457835
202605,0.2283747115515987,3.4448978256667875,8.0,0.7300243094570297,0.136159609781127,0.8049302124946937
202605,0.24532788765958555,4.5,8.0,0.7333833196120819,0.11641563512320104,0.814433745853458
202605,0.23133747216301548,3.0685624307368116,10.0,0.7202278998974108,0.158189661324608,0.8193686578387293
202605,0.21633752470943937,3.5373104263048276,10.0,0.7257815353413805,0.13265002027332795,0.8064628789038331
202605,0.2328761344081132,3.0704814839300703,10.0,0.7202285050806277,0.15873947568908411,0.8192284061015254
202605,0.22069837286282154,3.276746966953459,10.0,0.721661840041264,0.14406538204822347,0.8100487591250338
202605,0.22436843129485484,3.1540633409183814,10.0,0.720558494122824,0.15105838385330764,0.8147814253767194
202605,0.19717055446135828,3.6172743991237435,10.0,0.7293804897917311,0.12411398639838966,0.8074491910245808
202605,0.1987689473788288,3.5222082187968144,10.0,0.7272944257754586,0.12759461532039837,0.8072577308696698
202605,0.2285979576414801,3.227961417291778,10.0,0.7209425423132125,0.14927713597410747,0.8115870159647001
202605,0.1985114118602229,3.412109588084874,10.0,0.7253730101707081,0.13141928056997457,0.8083328066789869
202605,0.20563898352651103,3.538614671069457,10.0,0.7267978270479915,0.12908402263102103,0.8067672403149897
202605,0.22249642881823078,3.0548159257523335,10.0,0.7203852633946124,0.15539231150468968,0.8206714503536746
202605,0.2292528291172087,3.2895636734805533,10.0,0.7215110710145668,0.14684755800569038,0.8096756401358279
202605,0.2035887459672271,3.7693784372567847,10.0,0.7316541277741065,0.12167937086441498,0.8086219039667467
202605,0.2269147287146272,3.133243339876863,10.0,0.7204041576958092,0.15307808133135783,0.8157566938301208
202605,0.1867138777560999,3.7434000366225866,10.0,0.7336713806762207,0.11778961760637556,0.8094622916673165
202605,0.19441752478600982,3.741503392522425,10.0,0.7323796221449232,0.11981327992821834,0.8087773310273252
202605,0.20763172720463294,3.4072457730727352,10.0,0.7243187269883942,0.1343342334289533,0.8076914264231737
202605,0.20102334108062456,3.5980577597657577,10.0,0.7284882656268541,0.12580060414704655,0.8071044974023126
202605,0.21896074884685057,3.408425306237049,10.0,0.7234562147788821,0.13813050887164194,0.8072565369143928
202605,0.21435879023339738,3.278328307210759,10.0,0.7220447450191877,0.1417357001325477,0.8102643332357752
202605,0.2071568976327634,3.743677901563128,10.0,0.7306853425084527,0.12345496774171706,0.8081384904864553
202605,0.2077375442531873,3.273261033055189,10.0,0.7225004182764685,0.13976648524828508,0.8109027588883956
202605,0.1888605294779671,3.740029515418258,10.0,0.7332358048772863,0.1184110691004108,0.8092201259547687
202605,0.1889829569248165,3.6172743991237435,10.0,0.7305803172252612,0.1219484468818818,0.8081558738448198
202605,0.23325406504749266,3.164500061208888,10.0,0.7204798111550705,0.15417317933423735,0.8142164213740741
202605,0.21969681573043093,3.365526120817865,10.0,0.7227960437900142,0.14004801927643157,0.807921394533778
202605,0.19055593970399995,3.7279553877319205,10.0,0.7326972072855511,0.11916690805387584,0.8089226312534294
202605,0.23009970281625577,3.098650688937128,10.0,0.7202626804786819,0.15611188572618567,0.817582148094111
202606,0.2230363451081918,4.5,2.0,0.7599343376583617,0.07607537545870405,0.779022873712221
202606,0.22863585588219593,4.5,2.0,0.7601835516645411,0.07603979169323385,0.7791564302397619
202606,0.20850620551259458,4.5,2.0,0.7596784377831672,0.07646300825637153,0.7798429036377086
202606,0.1,4.5,4.0,0.7544370512906237,0.0803730898653527,0.8016311570728486
202606,0.22481277727830026,4.5,4.0,0.7411054769578524,0.08521652473520597,0.7717867117857304
202606,0.2413522072531109,3.0,4.0,0.7305861451499404,0.13348846526707803,0.7871525707345678
202606,0.24570109556018224,3.0,4.0,0.7306168310468064,0.1342475606876923,0.7869686474667302
202606,0.2172408785312958,3.673345346292366,4.0,0.7410466227367116,0.10255122059705753,0.7726380911142169
202606,0.2276898820007915,4.5,4.0,0.741093078114994,0.08555110112540884,0.771817545209229
202606,0.14482880068698506,4.5,4.0,0.7485945135900011,0.0817961833779498,0.789094521085579
202606,0.10717202816601457,4.5,4.0,0.7536179741075555,0.0807757511681218,0.8000444143306217
202606,0.20752618248282145,4.5,4.0,0.7416898858385934,0.08365233384038886,0.7729391375798385
202606,0.11457957156043157,4.5,4.0,0.7527056952395844,0.08110121765490674,0.7981808776053129
202606,0.11907242957122689,4.5,4.0,0.7521258108313916,0.08126023974901636,0.7969572008446718
202606,0.22156489764162918,3.240191274725892,4.0,0.7336895932660106,0.11875697824600168,0.7770335430126128
202606,0.23583748585059072,3.110479314169294,4.0,0.7316451867531532,0.12672949532446914,0.7810661159023738
202606,0.13668343101209668,4.5,4.0,0.7497299155914129,0.08167602150821614,0.7916816655397968
202606,0.1662848717259443,4.5,4.0,0.7457052677070068,0.08208194986711459,0.7823588170411809
202606,0.2101582019695059,3.2832566107491696,4.0,0.7349355812478214,0.11583924605344353,0.7773730828745977
202606,0.22720062207904548,3.284792992769771,4.0,0.7341654658167769,0.11744479935416022,0.7751106329253852
202606,0.1651199485887512,4.5,4.0,0.7458542279528754,0.0820633729279042,0.7827098138524304
202606,0.13380649405811998,4.5,4.0,0.750129686361607,0.08162559977301598,0.7925813787680149
202606,0.20485668378720048,3.4537743875811433,4.0,0.7380164646081901,0.10873121883428039,0.7746751892737948
202606,0.2057523171703531,3.320895109067812,4.0,0.7358084193127249,0.1139389021878036,0.7770941799742113
202606,0.1853207159819171,4.5,4.0,0.7434953529350458,0.08253276107146162,0.777134901420891
202606,0.15658550606413862,4.5,4.0,0.7469792025870292,0.08194408710532977,0.7853498132222052
202606,0.17943005917621976,4.5,4.0,0.7441272582621592,0.08235667184198928,0.7786290253870016
202606,0.12192577937154161,4.5,4.0,0.7517490186991507,0.08134812055695648,0.7961488565956023
202606,0.1036152619922704,4.5,4.0,0.7540329324768321,0.08058771022061953,0.8008605334902037
202606,0.23413881975064882,3.0,4.0,0.7306652944685545,0.13237407832999135,0.7877835273585787
202606,0.13981401948546138,4.5,4.0,0.7492935764730595,0.08172556534396042,0.7906926360299745
202606,0.2345791776954609,3.0622391674831624,4.0,0.7311624040574857,0.1290431810906064,0.7837629756825227
202606,0.12674415831550645,4.5,4.0,0.7511004824574992,0.08147621384169686,0.7947366638071678
202606,0.23158611549038355,3.238160706504757,4.0,0.7333716797442805,0.12004677535418867,0.7761712364822684
202606,0.21569437905947914,3.4397809865129023,4.0,0.7371341041825262,0.1100807221801555,0.7732949834854184
202606,0.24233709227405248,3.05790207588867,4.0,0.7310831460188787,0.1304910473247953,0.7835351641076589
202606,0.1300095760191801,4.5,4.0,0.7506539889163061,0.08155032688895786,0.793750992241384
202606,0.22378969752729438,3.0563286607121207,4.0,0.7314515518217779,0.12798452672685304,0.7855038472457478
202606,0.1954256504796293,4.5,4.0,0.7425487387449523,0.082940671122393,0.774909799681962
202606,0.215560469241775,3.4061812537554466,4.0,0.7365720537846916,0.11132412463520927,0.7737619302419456
202606,0.11486181605362751,4.5,4.0,0.7526698008495177,0.08111200345908248,0.7981059214234797
202606,0.21366323672887355,3.6101073849533374,4.0,0.7401501385917739,0.10413853236081917,0.7727180512200215
202606,0.13118983505551307,4.5,4.0,0.7504915183494215,0.0815748950355641,0.7933898890887028
202606,0.21552772000266893,3.421684192247795,4.0,0.736834809766804,0.11073674789468686,0.7735432819871085
202606,0.20996002542550313,3.342078014384556,4.0,0.7358460029657351,0.1133734844269633,0.7758061709167462
202606,0.23588553045261132,3.1203686078563275,4.0,0.7317577686917193,0.1262385680242843,0.7805802383670305
202606,0.23987031920854038,3.3220026585756397,4.0,0.7346954388753142,0.11766848470533739,0.7739338971314795
202606,0.2079642119232065,3.439561480815043,4.0,0.7375671886742096,0.10946346579225054,0.7743507671086204
202606,0.24180373461564456,3.030767197557873,4.0,0.730831312881479,0.13186195177687368,0.7851526140995528
202606,0.14313610371004662,4.5,4.0,0.7488302682243783,0.08177332361258598,0.7896352193911912
202606,0.15716383339254641,4.5,4.0,0.7469013563270978,0.08195149850595809,0.7851678414105985
202606,0.14148184393139238,4.499999999999999,4.0,0.7490609310404673,0.08175007900477524,0.7901625526485614
202606,0.22791409046645966,3.064074543675808,4.0,0.7313518460522469,0.12805650567601826,0.7844089246810471
202606,0.19769539915871126,4.5,4.0,0.7423631324766864,0.0830538980433922,0.7744777025843024
202606,0.22470271609581088,4.5,4.0,0.741106466896153,0.08520418186897258,0.7717868928088544
202606,0.17290684380065616,4.5,4.0,0.7448846446861214,0.08220328934238802,0.7804209995910785
202606,0.22108973338846646,3.578600036501226,4.0,0.7393283701314691,0.10583644684771894,0.7721098831926299
202606,0.24163704575776765,3.042542364863645,4.0,0.7309348310124485,0.13119526612634297,0.7844495831753935
202606,0.22586212362775573,3.5704568883419734,4.0,0.7390764653499369,0.1066275310168711,0.7719070381303825
202606,0.23030356393073456,3.143080857093613,4.0,0.7321183187667742,0.12433441937025963,0.7799500368128179
202606,0.12431688115221158,4.5,4.0,0.7514289226936063,0.08141468452515949,0.7954549338222489
202606,0.21830599457035083,3.291575299122166,4.0,0.7345943659941715,0.11618819949826961,0.7758600878314537
202606,0.2385683591147817,3.0355526743475574,6.0,0.729737249443426,0.1459536804863936,0.7986658018298364
202606,0.20770262252627522,3.8872888249397866,6.0,0.738887995020641,0.10727869856986211,0.7899981592906227
202606,0.23957727517338512,4.5,6.0,0.7339262082263919,0.10155753376765787,0.7910967364095642
202606,0.2325104773929405,3.0736314258713575,6.0,0.7298219062725568,0.1423213785509729,0.7968310992821916
202606,0.1744932061034967,4.5,6.0,0.7405172747002029,0.09038794869516083,0.7979940032784617
202606,0.18100845317283862,4.5,6.0,0.7394026601570107,0.09106943549559107,0.796329269291029
202606,0.228622405174179,4.5,6.0,0.734155498926832,0.09882226467392193,0.7902497168724476
202606,0.1861114910480337,4.5,6.0,0.7385808474241301,0.09165121256802222,0.7951212924756683
202606,0.20235864382036928,3.55903677876257,6.0,0.735667473272329,0.1157645237171637,0.7878814979216339
202606,0.24096973704679372,3.1737323408811386,6.0,0.730142255190573,0.13950293745472775,0.7917377595815662
202606,0.22376449884241933,3.4297121448299266,6.0,0.7326737621539542,0.12429022795296969,0.7863361773373404
202606,0.17942518738062121,4.5,6.0,0.7396670985653773,0.09089783196887216,0.7967220955904617
202606,0.21076572263822718,4.479630574989374,6.0,0.7358897639855723,0.09560581578683032,0.7913932423873523
202606,0.18842964900981568,4.5,6.0,0.7382238520441994,0.09193092649780824,0.7946045714542034
202606,0.2313403605906325,3.13200183598838,6.0,0.7299971402644606,0.13902320788762473,0.7938763595928935
202606,0.22613643921320523,3.1478904958606186,6.0,0.7302115468001207,0.1370074810205766,0.7936102668929137
202606,0.23339080238936988,3.030702399595922,6.0,0.7297880806662406,0.14486275806219526,0.7993661601490717
202606,0.22497664384415322,3.172011391898086,6.0,0.7303686884384141,0.13556957264653427,0.7926589344931896
202606,0.23811760712551144,3.051449036519444,6.0,0.7297407984902969,0.14496505280849162,0.7977252087083941
202606,0.19570598575588344,4.5,6.0,0.7371758653163822,0.09287794163669763,0.7931305826065488
202606,0.23497480034543144,3.334865845130979,8.0,0.7288364331616439,0.14270437749152365,0.8063646416613485
202606,0.22431720211379427,3.366366651879245,8.0,0.729368453539958,0.13788410718042127,0.8058657923498483
202606,0.23035819086250078,3.448087952862875,8.0,0.7300062755647401,0.13669788415421144,0.8049379387860404
202606,0.2319013062893002,3.06826464789485,10.0,0.7202270652235744,0.1584425335987801,0.8193779145762516
202606,0.21640566210546996,3.5365855073192636,10.0,0.7257632793469917,0.1326978651013186,0.8064626793281343
202606,0.23475303353170082,3.0700131475686865,10.0,0.7202405800900377,0.1595734253929416,0.8192525894533016
202606,0.1940290381340759,3.6879146580784212,10.0,0.7313014478675083,0.12118617996803799,0.808203306200132
202606,0.19070329554246648,3.7599757867656884,10.0,0.7333627928001526,0.11834748394150979,0.8093188044529364
202606,0.19680718411011666,3.6242458721686366,10.0,0.729573057781658,0.12380215050255909,0.8075112777279163
202606,0.2314852415519088,3.206484725941775,10.0,0.7207413536105252,0.15144789729139085,0.8124261577594681
202606,0.21186558548801263,3.317464701562788,10.0,0.7226846323474241,0.13924683474958788,0.8092818679947478
202606,0.21437770225291725,3.2582487132569025,10.0,0.7218321703554996,0.14261160389186534,0.8109246447139576
202606,0.21494624712124086,3.1571470498513774,10.0,0.7210003949322383,0.1474577635310232,0.8151826837140745
202606,0.21228616411143403,3.5824681421380413,10.0,0.726958056835515,0.129806377034894,0.8065845067543095
202606,0.22138599387495866,3.3570411149136263,10.0,0.7225925197586046,0.14100662027471855,0.8080635867862276
202606,0.19040767209577628,3.64084213690656,10.0,0.7308561857008852,0.12160264068141109,0.8081414127034559
202606,0.2283339475749804,3.0901583308323124,10.0,0.7202683712227265,0.15582566285532973,0.8181209225925223
202606,0.20872570491829776,3.438382505009821,10.0,0.7247159413918937,0.13352935432584728,0.8072170459850397
202606,0.20979018585823653,3.6289032749197436,10.0,0.7280969737882592,0.12755546340750484,0.8068759719960885
202606,0.20896428115597707,3.6383284129327365,10.0,0.728368568968969,0.12700709841956193,0.8069641054146902
202606,0.21909986725878172,3.4268424718131407,10.0,0.7237292848007131,0.13749441706985918,0.8070336040240822
202606,0.22270326321029565,3.0907873267879062,10.0,0.720401266641043,0.15358432806231648,0.8183400983128807
202606,0.21278147181141582,3.188160478118254,10.0,0.7213338503758305,0.14524190818191654,0.8138563490198917
202606,0.19928663905497823,3.6234150037840043,10.0,0.7292216688445784,0.12452405271304555,0.807331041970902
202606,0.21030134401756512,3.136010519972885,10.0,0.7212018253609422,0.1469246775319889,0.8167458499950471
202606,0.21306706032520048,3.2301542615818857,10.0,0.7216524771535524,0.14341047890458014,0.8120455664776691
202607,0.22301841632770025,4.5,2.0,0.759933683247695,0.07607560022038026,0.7790228733563836
202607,0.22861750109238133,4.5,2.0,0.7601825852416293,0.07603979201642497,0.7791555478174538
202607,0.20871822183952082,4.5,2.0,0.7596784870649352,0.07645466565174742,0.7798198880784561
202607,0.1,4.5,4.0,0.7544370512906237,0.0803730898653527,0.8016311570728486
202607,0.2412125558090663,3.0,4.0,0.7305861643799242,0.13346520450694066,0.7871610037171966
202607,0.24763205532534535,3.0,4.0,0.7306503682998339,0.13460667117908764,0.7869372272547307
202607,0.224960630277433,4.5,4.0,0.7411042062713527,0.08523315803050746,0.7717866245883456
202607,0.2094581094624082,3.6528162304154073,4.0,0.7410726899797119,0.10249878105817956,0.7732688947198845
202607,0.22759103573591546,4.5,4.0,0.7410930685181748,0.08553922045170921,0.7718153355721746
202607,0.111869445135934,4.5,4.0,0.7530463500234318,0.08099185491938496,0.7988865138493287
202607,0.22790556707879298,3.292816797847537,4.0,0.7342739605576547,0.1171891670988794,0.7748498011865258
202607,0.15224430090295718,4.5,4.0,0.7475693554618131,0.08188985124806157,0.7867252440565271
202607,0.16216992228850183,4.5,4.0,0.7462368046277001,0.08201921877465626,0.7836099065764384
202607,0.21404507787805274,3.400286941906474,4.0,0.7365510593239544,0.11141545362145144,0.7740467710738472
202607,0.10583270213201165,4.5,4.0,0.7537761465763596,0.08070752476294621,0.8003581752759246
202607,0.22861569744814894,3.1368982691916933,4.0,0.7320894614346497,0.12442259506445416,0.7804113021470175
202607,0.13934896160699428,4.5,4.0,0.7493584408312417,0.0817185133523621,0.7908400975314486
202607,0.18901060012455959,4.5,4.0,0.7431281812184224,0.08266479256518877,0.776268932412088
202607,0.23442577900047265,3.398071001278498,4.0,0.7359602206610061,0.11381413881949129,0.7726889275573688
202607,0.20493614928145673,4.5,4.0,0.7418455675096243,0.08347652265591916,0.7732888811256133
202607,0.23133016678233223,3.2054128405484446,4.0,0.732906739421934,0.12150186153990065,0.7773008042090223
202607,0.23231092744969367,3.271816106313375,4.0,0.7338714585101964,0.11866298718118734,0.7751476235376968
202607,0.24471924353268565,3.175511847730349,4.0,0.7325171915581699,0.12498884018490795,0.7780846475334938
202607,0.11499478218385911,4.5,4.0,0.7526528647010741,0.0811170462960709,0.798070516417219
202607,0.22010385731635917,3.5573688094555953,4.0,0.7389914155895618,0.10642288845238877,0.7721758524646222
202607,0.2412916771322051,3.025010061629679,4.0,0.7307812245152486,0.13209099552313755,0.7855341373075769
202607,0.21232321819286987,3.572928061659542,4.0,0.7395862309273201,0.10520392200981904,0.7728531685470739
202607,0.2364597604649956,3.261264810727709,4.0,0.733685954596876,0.1197179443344572,0.7753084433815998
202607,0.24977652920020615,3.1627938982692734,4.0,0.7324958021967277,0.12654876735672385,0.7787873688822798
202607,0.22059251554561313,3.1470691900264183,4.0,0.7325225970717932,0.12301041808789423,0.7809900911888622
202607,0.21903486505351427,3.4798935807732074,4.0,0.7376813433555147,0.10895091021053122,0.7725756888736987
202607,0.2261438065197457,3.0937881749198706,4.0,0.7317013278333635,0.12629358535204827,0.7829351549058701
202607,0.22414537275980356,3.1666944670885933,4.0,0.7326015244169007,0.12244155267434614,0.7795754264996575
202607,0.18570769697602127,4.5,4.0,0.7434557601804981,0.08254577214887038,0.7770414125908935
202607,0.21084229710536703,3.307158723769663,4.0,0.7352485789845526,0.11487935042787363,0.7765528882210667
202607,0.222067049720515,3.0,4.0,0.7311269773795489,0.13087861346066795,0.7896528486231452
202607,0.2127301439387882,3.2857429606352606,4.0,0.7348089231182663,0.11593751815731375,0.7768565326141329
202607,0.17537545383458936,4.5,4.0,0.7445915119812684,0.0822568136467106,0.7797276122564808
202607,0.14866208677195,4.5,4.0,0.7480625577249258,0.0818454451612842,0.7878685563230194
202607,0.21021396957871977,3.6031655637032607,4.0,0.7402095952517622,0.104074864297116,0.773084759631535
202607,0.1174825706053235,4.5,4.0,0.7523330117848025,0.08120698297631623,0.7973974450859144
202607,0.1668167176628587,4.5,4.0,0.7456376835505875,0.08209067223206915,0.782199477998264
202607,0.10443746996344311,4.5,4.0,0.7539384781418258,0.08063315332589391,0.8006768078608641
202607,0.1319593555398174,4.5,4.0,0.7503853253213062,0.0815903276157268,0.7931532052824425
202607,0.13302760479471357,4.5,4.0,0.7502375997943873,0.08161102189007441,0.7928231123968938
202607,0.207831998243245,3.5748339433943457,4.0,0.7398707432773581,0.10479687866035657,0.7734037108780506
202607,0.13578103873872174,4.5,4.0,0.7498554787262011,0.08166075533346297,0.7919649457055216
202607,0.20519829454788338,3.6068782851574994,4.0,0.7405748166007574,0.10359909905432126,0.7737443938320258
202607,0.22216101563900675,3.0,4.0,0.7311219246357733,0.13088860294298613,0.7896347434282615
202607,0.12738170070765845,4.5,4.0,0.7510136956585385,0.08149143231007544,0.7945458776684795
202607,0.24858892963273457,3.0975641814125328,4.0,0.731623762687691,0.12955648478427548,0.7814813896090831
202607,0.23236256535639552,3.0,4.0,0.7307083749780734,0.13212603856787608,0.7879975630967082
202607,0.22024782923574376,3.5400793504581785,4.0,0.7386862203550236,0.10700838497108979,0.7721948839919776
202607,0.12428434955999586,4.5,4.0,0.7514333018169099,0.08141381972164913,0.7954644689870796
202607,0.16837216304902214,4.5,4.0,0.7454416149262242,0.08211711514688386,0.7817369261667718
202607,0.23833802273777446,3.090750479103341,4.0,0.7314119284300635,0.12811796626935704,0.781922595899091
202607,0.24567979790963557,3.0323825039183685,4.0,0.7308838425112396,0.132453513067843,0.7849410679401623
202607,0.21821004819971312,3.512751369009529,4.0,0.7382840028278341,0.10772822008911942,0.7724484034349796
202607,0.21417151055798866,3.4052795307008594,4.0,0.7366276949331116,0.11123605274137136,0.773951225835098
202607,0.22027952913799775,3.501162755089171,4.0,0.7380065766602448,0.10833242049672284,0.7723396911004188
202607,0.12915955982862087,4.5,4.0,0.7507706667403503,0.08153192915562849,0.7940095378001342
202607,0.22861430317735387,3.0604802649324445,4.0,0.7312954760886815,0.12833388497856948,0.7845317651645716
202607,0.23866532811997226,3.0387233575578665,6.0,0.7297368419019775,0.14580628517843705,0.7984644026407263
202607,0.22960221371805184,3.2084185702953816,6.0,0.7304315345457946,0.13490729617461605,0.7908223087411651
202607,0.23956939393434462,4.5,6.0,0.7339262106622212,0.10155540637309356,0.7910957366642741
202607,0.18979639210954818,4.5,6.0,0.7380184263813506,0.09210063473663826,0.7943100724310915
202607,0.22242990923491635,3.271891772460877,6.0,0.7311491959623075,0.1304170701899386,0.7893663229974486
202607,0.24028101169924118,3.175960728682793,6.0,0.7301477031173763,0.1392025963564649,0.7916514496142792
202607,0.18245039178809386,4.5,6.0,0.7391656277144522,0.09122928787206716,0.7959786620806125
202607,0.2297411958099038,3.1643540406716797,6.0,0.7301758082629833,0.13703878316575016,0.792542939621513
202607,0.21882351251531892,3.8196433948703254,6.0,0.737489443120339,0.11103767150156288,0.7883755372442552
202607,0.22030599365341846,4.499999999999999,6.0,0.7346125160161677,0.09702287234725045,0.7902778583548585
202607,0.17868108389163098,4.498707464425442,6.0,0.7398222044351775,0.09084276092707268,0.7969336208103918
202607,0.23972189119822776,3.1341711651363635,6.0,0.7299398333633536,0.1410980468901927,0.7933779840539703
202607,0.19896363094027558,4.5,6.0,0.7367450545484332,0.09333861855979175,0.7925510958313652
202607,0.18456436491910358,4.5,6.0,0.7388249110906774,0.09147002965125768,0.795477654121631
202607,0.22719236627069705,4.5,6.0,0.7342174474552269,0.09849658932438943,0.7902154498725347
202607,0.24091591244372204,3.1355975425214164,6.0,0.7299553348047986,0.1413599606441738,0.7933007949149499
202607,0.1997529635129912,4.5,6.0,0.7366444629458965,0.09345388348103789,0.7924188046100907
202607,0.21512622505404563,3.704152479783504,6.0,0.7364423242777245,0.1134754008016181,0.7871935842500148
202607,0.21527713597325657,4.5,6.0,0.734997341965686,0.09604062213007498,0.7905473883226671
202607,0.17383803384924326,4.5,6.0,0.740633063442205,0.09032286149274696,0.7981680002462463
202607,0.22982384335257428,3.053302454455234,6.0,0.7298676867135773,0.14275279836337648,0.7983055943346662
202607,0.23210402151628143,3.0672946591860124,10.0,0.7202270489769603,0.1585793200357009,0.819435797967813
202607,0.21777327753271158,3.5350930659780007,10.0,0.7256355582068637,0.1332311612537021,0.8064633286858163
202607,0.19895819276569862,3.656084773122226,10.0,0.7299342903422626,0.12346003889818256,0.8075693735914192
202607,0.19012818186862376,3.646789430898949,10.0,0.7310255673043171,0.1213554853003462,0.8082045538534796
202607,0.21303456414986738,3.148404159409957,10.0,0.7210737639524444,0.14722741674860984,0.8158019474893211
202607,0.23119901364710482,3.2680185119135254,10.0,0.7212628676258703,0.14857618164930253,0.8103340523641904
202607,0.222313019441042,3.147123240975503,10.0,0.7205934562945485,0.15061026306742234,0.8152139929224437
202607,0.17868041402532117,3.6388998575081923,10.0,0.7327741386659828,0.11886784215079219,0.8093554942850848
202607,0.2328254223191523,3.1357739901043016,10.0,0.720354021107278,0.15538933837028715,0.8155759571149709
202607,0.2043425557064043,3.2126126026508177,10.0,0.7222049498785317,0.14140298826252246,0.813578315352507
202607,0.19835029519615896,3.201094421822902,10.0,0.7227055373409869,0.1401729863567436,0.8148285022092822
202607,0.18760639265492843,3.419970045703012,10.0,0.7269473685850585,0.12823730855863605,0.8093820641197559
202607,0.21264990619834925,3.1739989987612067,10.0,0.7212471034246272,0.14586586950974353,0.81453777141917
202607,0.18606842549742977,3.492080592253806,10.0,0.728495895793799,0.12528078783139068,0.8086798593951795
202607,0.20919528462548734,3.6637356378256145,10.0,0.7288478403992237,0.12633409030718,0.8071689136430095
202607,0.2024132116067873,3.267469693134192,10.0,0.7229348518058212,0.13838067910634044,0.8116135468152413
202607,0.18419658989632298,3.6440944136186144,10.0,0.7319298116632016,0.11997724639072642,0.8087760742899481
202607,0.19120974821797868,3.4679430661046187,10.0,0.7272892485410656,0.12741160123268172,0.8083340134778605
202607,0.2285539296441923,3.1522129287539786,10.0,0.7204545238030219,0.15280708869281878,0.8147721899112637
202607,0.21303054221983142,3.2239281802150415,10.0,0.7215998705238559,0.14367894180638496,0.8122950617532622
202607,0.22438446193962766,3.1000543814665136,10.0,0.7203677234749185,0.1537532749138601,0.8176925296452425
202607,0.19864779127025736,3.2766203439343555,10.0,0.7234369886621407,0.136892031039589,0.8117098367623675
202607,0.20831931680005608,3.526573004129965,10.0,0.7262947815028992,0.13032365450242775,0.8066606326609322
202607,0.19112858308635292,3.5084911690324776,10.0,0.7280616406041385,0.1259868676278196,0.8080161676203168
202608,0.22863094372002857,4.5,2.0,0.7601832929289887,0.07603979170243813,0.7791561937902711
202608,0.2230203332239569,4.5,2.0,0.7599337531728118,0.07607557615677871,0.7790228732672306
202608,0.2085136364290557,4.5,2.0,0.7596784378007074,0.07646271465093454,0.7798420918225284
202608,0.24133652103133274,3.0,4.0,0.7305861442455353,0.1334858491165331,0.7871535102714464
202608,0.1,4.5,4.0,0.7544370512906237,0.0803730898653527,0.8016311570728486
202608,0.22496481748289154,4.5,4.0,0.7411041712742494,0.08523362995967776,0.7717866247259254
202608,0.24822354344145042,3.0,4.0,0.730663154324296,0.13471945201939284,0.7869339640443334
202608,0.21613292883634128,3.672559207391471,4.0,0.741075888448048,0.10247140782606232,0.772712894637329
202608,0.2276257773607251,4.5,4.0,0.7410930683203333,0.08554339299862267,0.7718161027577863
202608,0.10170715156902065,4.5,4.0,0.7542485520439665,0.08047749712511403,0.8012749766031754
202608,0.22353392339259068,3.145184116548632,4.0,0.732366731642991,0.12341594604453145,0.7806460359347619
202608,0.22334426976446597,3.091723227184618,4.0,0.7317974161451184,0.12608080994579304,0.7834625768850834
202608,0.22356416728055056,3.2522298161077923,4.0,0.7337854905687744,0.11843820814710318,0.7764021690187691
202608,0.1597001046595705,4.5,4.0,0.7465624666274747,0.08198488697674397,0.7843743290773292
202608,0.2184784250885428,3.586310400084284,4.0,0.7395463131407217,0.10532689516217472,0.7722830445854689
