a,b,N,S1-A,S1-B,S2-A,S2-B,S3-A,S3-B,max_model_regret,mean_model_regret
0.2475,4.34375,4.0,1.5100535087910372,1.5101307299140576,1.5978597074318002,1.5979342031640589,1.8259961771055455,1.8260666268511219,0.5428060101043205,0.4069234966719442
0.2475,4.34375,6.0,1.3094060071543252,1.372854673445456,1.3963078423023876,1.5109273264381273,1.622175411771802,1.708157097693562,0.34215850846760854,0.24888806426328414
0.2475,4.34375,8.0,1.2725596984520955,1.8487657841257215,1.3994370426442777,1.9930507876483938,1.6693567738128994,2.195502976698571,0.739447898376645,0.492028848359334
0.2475,4.34375,10.0,1.2747010637883613,1.9390766152837715,1.4608002590314062,2.084083845608116,1.7283855958156473,2.287337667754333,0.8304809563363673,0.5579808456759467
0.2475,4.4625,2.0,1.973333196259898,1.973410688483218,2.0632362301804164,2.0633112021562954,2.2968803973154945,2.296950910229704,1.0060856975731811,0.8734371085665119
0.2475,4.4625,4.0,1.4546314698676792,1.4547082042539325,1.5422721249875277,1.5423462698372066,1.769875986989525,1.7699455659070307,0.48738397118096255,0.35121327476949116
0.2475,4.4625,6.0,1.2520315954660814,1.3313661897789777,1.3388113079855564,1.4707862528881603,1.564023967525509,1.6676791242818845,0.2847840967793648,0.19969974411670233
0.2475,4.4625,8.0,1.2290370629689056,1.8221484889814308,1.3679427654658933,1.966302444971605,1.6371820569580129,2.168757132383136,0.7126995556998561,0.460811663083838
0.2475,4.4625,10.0,1.260641801252369,1.9226911379158655,1.4459993501161514,2.067601709764126,1.7135585133730182,2.2710119486428275,0.8139988204923772,0.5425007479730671
0.263333333333,3.0375,2.0,1.320827589381677,1.4843979085067618,1.404600131768577,1.6259325463149237,1.6302533846358611,1.8244185706388252,0.3723296570431749,0.3106550263367784
0.263333333333,3.0375,4.0,1.1707110661445947,1.1933031094377542,1.2552905899731495,1.3133626636310767,1.479219542955281,1.5096586423707161,0.20346356745787808,0.08250760688110283
0.263333333333,3.0375,6.0,1.1452034207940078,1.4745546645610008,1.2304686995511154,1.6159904550117816,1.4551648673267086,1.8144123342489884,0.36238756574003284,0.21821574471127456
0.263333333333,3.0375,8.0,1.2626703585721517,1.9184236341321692,1.4402277111504724,2.0633649755319023,1.6966634456224674,2.2666144645603,0.8097620862601536,0.5369107693905847
0.263333333333,3.0375,10.0,1.3565844983805215,2.0165948238922486,1.536510735945428,2.1622672994075955,1.793924222938813,2.3662434088875193,0.9086644101358468,0.6342708360376951
0.263333333333,3.15625,2.0,1.405277934858452,1.4159735044949726,1.4890863497260463,1.5276938670850664,1.7156249556514909,1.7279852190615428,0.4380304361717354,0.3091903096086026
0.263333333333,3.15625,4.0,1.210183089582459,1.210260614465691,1.2945541854607339,1.2946630937390107,1.519000809476348,1.5190716969986853,0.24293559089574235,0.10353891941616213
0.263333333333,3.15625,6.0,1.1558741711378762,1.3595600104471024,1.240955859102092,1.5000241282524558,1.4645780183586792,1.6973875304456718,0.246421238980707,0.165313290752987
0.263333333333,3.15625,8.0,1.180234365387182,1.7987915344757217,1.324039837288049,1.9427361754978032,1.586568653080094,2.144902731010966,0.6891332862260544,0.4251288872523102
0.263333333333,3.15625,10.0,1.2737256290268044,1.8890469856928769,1.4106310652302554,2.033586348832014,1.6669194550410136,2.236472916622859,0.7799834595602653,0.5139804045366446
0.263333333333,3.275,2.0,1.4980818833938843,1.4981605101445405,1.5821658901366482,1.5822417390142365,1.809662359902583,1.8097344918929301,0.5308343847071676,0.39225781687647787
0.263333333333,3.275,4.0,1.2603916426239126,1.260468891750115,1.3447173374246664,1.344791862326267,1.5697579278353637,1.5698285426456722,0.2931441439371959,0.15390937189667359
0.263333333333,3.275,6.0,1.179783648941543,1.2926341843388545,1.2646115364707529,1.4325393810327152,1.4885708207952013,1.6289870994233253,0.2125361502548263,0.14343778296273949
0.263333333333,3.275,8.0,1.1332375625819908,1.7288440635662299,1.2702253584145462,1.8722039449293721,1.5372965245155554,2.0734804668606093,0.6186010556576234,0.3647979912737247
0.263333333333,3.275,10.0,1.2034497059282219,1.8126655122798256,1.335025629113004,1.9566319341619036,1.5904787750179805,2.15866744198485,0.7030290448901548,0.43840317087663844
0.263333333333,3.39375,2.0,1.5953552961467445,1.5954337748431635,1.6798384738153982,1.6799141769946628,1.9084326327749441,1.908504624275472,0.6281077974600279,0.4901631676040717
0.263333333333,3.39375,4.0,1.3174228977048823,1.3175000214216699,1.4018836733512539,1.4019580738949917,1.627543981023254,1.627614476407405,0.35017539901816563,0.21123719176291691
0.263333333333,3.39375,6.0,1.2128051290736972,1.2689840883541956,1.297534105341876,1.4050493894508673,1.5219148314134519,1.6008102481875637,0.24555763038698053,0.14676630309928276
0.263333333333,3.39375,8.0,1.1445260576745502,1.7001975380875163,1.2616841365814844,1.8433041022957157,1.5277260308465233,2.043892329065871,0.5897012130239669,0.34913837022095096
0.263333333333,3.39375,10.0,1.1411263519458275,1.7792052287605278,1.301427048013379,1.9229094260308084,1.5569282877296884,2.124267207660313,0.6693065367590596,0.3998939294857648
0.263333333333,3.5125,2.0,1.6932140342758026,1.6932924873435207,1.7781952128635974,1.7782708892338186,2.0079411352397303,2.008013099778684,0.725966535589086,0.588737814251533
0.263333333333,3.5125,4.0,1.3773689127117497,1.3774459730062518,1.4620792810794976,1.462153683515625,1.6884120520309471,1.6884825479335663,0.410121414025033,0.27157374617528035
0.263333333333,3.5125,6.0,1.2510338110151624,1.2828857199619697,1.33582193940024,1.4104300832926593,1.5606631332043581,1.604809180551812,0.28378631232844576,0.16985731570004106
0.263333333333,3.5125,8.0,1.1772886626003625,1.7041146690948037,1.2815387541132912,1.8473282526461579,1.543526550807872,2.0474471211770973,0.5937253633744091,0.36245733953560483
0.263333333333,3.5125,10.0,1.1016024966372444,1.780043686802262,1.3021779816041639,1.923903942296366,1.5586564486153756,2.124678217706659,0.6703010530246172,0.39409380007268596
0.263333333333,3.63125,2.0,1.7877739589398272,1.787852472334447,1.8733492708620623,1.8734249968199381,2.104241093396808,2.104313111048986,0.8205264602531105,0.6840758216960189
0.263333333333,3.63125,4.0,1.4363286790356256,1.4364058375967992,1.5214026718350042,1.5214771672276757,1.748415223849368,1.7484858068738371,0.4690811803489089,0.3310025688653924
0.263333333333,3.63125,6.0,1.2905854135050359,1.3155056915834864,1.375573412330622,1.4390882992869565,1.6008688091588472,1.6329346933571003,0.3233379148183192,0.20467605766601552
0.263333333333,3.63125,8.0,1.2136596084855962,1.7326044223868453,1.3153580824851927,1.8760807348495692,1.575599852276598,2.0759215754431346,0.6224778455778204,0.3937873837834968
0.263333333333,3.63125,10.0,1.1252989314265875,1.8071575815386127,1.3292092271195064,1.9512356853986563,1.586945399130771,2.151730573627697,0.6976327961269075,0.420846237502646
0.263333333333,3.75,2.0,1.8751509312975914,1.8752295545047843,1.9614288071269632,1.9615046385405148,2.1933857333460485,2.1934578507328015,0.9079034326108747,0.7722762570537914
0.263333333333,3.75,4.0,1.4904412984274003,1.490518594323111,1.575952356843383,1.576027001070653,1.8036065794694442,1.8036773028778996,0.5231937997406836,0.38562052663098934
0.263333333333,3.75,6.0,1.3275756552824152,1.354683693967322,1.412886897817803,1.4798178412568346,1.638584942267846,1.6740941608609743,0.3603281565956985,0.24352386970453999
0.263333333333,3.75,8.0,1.2497546140693494,1.7773179301635333,1.3549303943962305,1.921083598094517,1.6168190761590375,2.1210781186157153,0.6674807088227681,0.43574729304540466
0.263333333333,3.75,10.0,1.171112878847826,1.8520427441452558,1.3735145212591529,1.9963919563041161,1.6322727040744942,2.19700399449879,0.7427890670323674,0.46597313765061327
0.263333333333,3.86875,2.0,1.9515398501440837,1.9516185885833564,2.0385615175704186,2.038637492400089,2.271437434614683,2.2715094185448885,0.984292351457367,0.8494673881052609
0.263333333333,3.86875,4.0,1.5358375930226902,1.535915044291599,1.6219095867541762,1.6219843660434314,1.8500392018821021,1.850110085595434,0.5685900943359735,0.43154931739391306
0.263333333333,3.86875,6.0,1.358120255086398,1.3948944833961494,1.4438607695465575,1.5257014220621832,1.6698646155222805,1.721311206247381,0.39087275639968133,0.2812087964391657
0.263333333333,3.86875,8.0,1.2816893980907194,1.829944552410093,1.3959141589959878,1.9740986839769101,1.6610953458682993,2.1745062462570077,0.7204957947051613,0.48179140206217697
0.263333333333,3.86875,10.0,1.2234642994086369,1.9064423597558906,1.4267389645863915,2.051221853383707,1.6857359457566636,2.2522128671140673,0.7976189641119584,0.519886052796567
0.263333333333,3.9875,2.0,2.0131213339976672,2.013200085940927,2.1008628629852333,2.1009389352524868,2.3344987978354337,2.334570874098667,1.0458738353109505,0.9117821528140766
0.263333333333,3.9875,4.0,1.5686184438481665,1.5686960748044756,1.6553492794223366,1.65542421391077,1.88376617407827,1.8838372046761243,0.6013709451614498,0.4648652362523646
0.263333333333,3.9875,6.0,1.378334931656082,1.4344035942919684,1.4645934012016673,1.5712108357403891,1.6907609119130786,1.7673283577820933,0.41108743296936534,0.3133553432265539
0.263333333333,3.9875,8.0,1.3056031431672184,1.8823164125594103,1.4347073667818084,2.0269234763794945,1.7027762559667203,2.2279365173805865,0.7733205871077458,0.5256271998348806
0.263333333333,3.9875,10.0,1.275754005133306,1.9621909898332734,1.480986304609319,2.1074289288610926,1.739841526349233,2.3090727140007643,0.8538260395893438,0.5747957492601722
0.263333333333,4.10625,2.0,2.0559255071394174,2.0560042995422774,2.144511775341369,2.1445878547216815,2.378585320477767,2.378657435717993,1.0886780084527006,0.955295369952425
0.263333333333,4.10625,4.0,1.5849014442689318,1.584979230524735,1.6723504807125487,1.672425521089576,1.900840579048873,1.9009117097696502,0.6176539455822151,0.48165149869805984
0.263333333333,4.10625,6.0,1.3843924182639815,1.4669369883593686,1.4711831664679083,1.6073556276954095,1.697381916172502,1.8041298084384918,0.41714491957726485,0.33414665869528437
0.263333333333,4.10625,8.0,1.3179837363565807,1.926380859729026,1.466909550909062,2.071405138083144,1.7356170995203233,2.2731251364122906,0.8178022488113952,0.5608202579640785
0.263333333333,4.10625,10.0,1.321841209258855,2.011207312283237,1.5285170532621064,2.156879160212392,1.7876271581783003,2.3592905912607876,0.903276270940643,0.6231437518716204
0.263333333333,4.225,2.0,2.0760708609976013,2.076149544252455,2.165603008529877,2.165679037889932,2.3997974090359504,2.39986913467462,1.1088233623108845,0.9761115036924135
0.263333333333,4.225,4.0,1.5810341779975574,1.5811120720224117,1.6690115643095917,1.6690866260930504,1.8975424314533667,1.8976133091815994,0.6137866793108407,0.47815003463860367
0.263333333333,4.225,6.0,1.372579530248687,1.4839714694846344,1.4597284390300589,1.6253958945536646,1.6859037449867509,1.8227838484099448,0.4053320315619703,0.33731049224796417
0.263333333333,4.225,8.0,1.3180267949662015,1.9540855113950384,1.4856383489031988,2.099357712603313,1.7541728724655958,2.3018172335860547,0.8457548233315644,0.5810997501155746
0.263333333333,4.225,10.0,1.3542950834250442,2.0454349202044955,1.5618393615061177,2.1914554363518146,1.8211641754650896,2.394652699239147,0.9378525470800658,0.6570569504942921
0.263333333333,4.34375,2.0,2.070140127826419,2.070218689454595,2.1601568727209135,2.1602327254505194,2.3945444901112154,2.394616117557097,1.1028926291397023,0.9705681749824673
0.263333333333,4.34375,4.0,1.5534729584505984,1.5535505087055068,1.6414309038982426,1.6415058674343919,1.869972481691185,1.8700429415330455,0.5862254597638817,0.4505792814145025
0.263333333333,4.34375,6.0,1.3392531949885709,1.4761864157623228,1.4263275925728984,1.6174837110527218,1.6524598903353342,1.815083605169296,0.3720056963018542,0.31671573944253145
0.263333333333,4.34375,8.0,1.3024268263371879,1.9576323219426426,1.4832610034016975,2.1028813259563433,1.7510519079365663,2.3057352007382517,0.8492784366845945,0.579414768847789
0.263333333333,4.34375,10.0,1.3655980132130634,2.057014292113231,1.5733685201787628,2.2030496255874765,1.8328053325508142,2.4068651208600937,0.9494467363157277,0.6687001552129145
0.263333333333,4.4625,2.0,2.034455577214856,2.0345336542942665,2.1242855165058314,2.124361015895121,2.3585651737464213,2.358636721142633,1.067208078528139,0.934722947595529
0.263333333333,4.4625,4.0,1.498289067900657,1.4983662530259936,1.5858875752104922,1.585962241929079,1.814133336093697,1.814204120158299,0.5310415692139404,0.39505710351537715
0.263333333333,4.4625,6.0,1.2806157891014522,1.4347055416667471,1.3674209508111717,1.575657082757794,1.5930186878030486,1.7727944251202303,0.32205419348604525,0.26628541733908145
0.263333333333,4.4625,8.0,1.264625022808095,1.9291095007119528,1.4531333854951176,2.07401962592424,1.7186338182875533,2.276748878796658,0.820416736652491,0.5482950431329436
0.263333333333,4.4625,10.0,1.348061241914339,2.0381780841084765,1.5555046597877302,2.1838882842025673,1.8148988301063638,2.387777651618572,0.9302853949308185,0.6503014630853489
0.279166666667,3.0375,2.0,1.3654500873201363,1.5738622908879736,1.4494671697267805,1.7157133102237454,1.67542474339403,1.9141724690707629,0.4621104209519966,0.3779316828995789
0.279166666667,3.0375,4.0,1.2187940133172785,1.2627748797165739,1.3034868627054943,1.3930901469267636,1.5278392447078522,1.58830259727626,0.2515465146305619,0.1446312952373779
0.279166666667,3.0375,6.0,1.2025990541966067,1.5602392265693983,1.28560871343687,1.701994085003792,1.5118805365094599,1.9004198274047481,0.4483911957320432,0.28937357831582
0.279166666667,3.0375,8.0,1.3724697796302234,2.0109321410200467,1.5313042533717818,2.1562222637815296,1.7884710862938997,2.3595966084393054,0.9026193745097808,0.6320826932184719
0.279166666667,3.0375,10.0,1.4862818304697722,2.1217766335059443,1.639892091173469,2.2677954892227143,1.8982955196811064,2.4721108954878375,1.0141925999509656,0.7432754143858148
0.279166666667,3.15625,2.0,1.4551658929870013,1.4906862397665792,1.5393218175174168,1.6187257369840575,1.7662132384894518,1.8159868250317972,0.4879183943002846,0.37659996292505804
0.279166666667,3.15625,4.0,1.2620281406419,1.2625286058233267,1.3465172041009157,1.3511244022975266,1.5713534076965403,1.5714247051145769,0.2947806419551834,0.15641274874147185
0.279166666667,3.15625,6.0,1.211732819663471,1.4605759158479392,1.296943571831837,1.6015529158648893,1.521056056039857,1.7990778928616917,0.34795002659314056,0.24407319981395495
0.279166666667,3.15625,8.0,1.29180341479469,1.9061154280064574,1.4280679377109091,2.0506376577406833,1.6869464543979795,2.25307595354949,0.7970347684689345,0.531691145495709
0.279166666667,3.15625,10.0,1.4064973465922084,2.0083993266650877,1.5281276934212946,2.1537523924092783,1.7854968896362007,2.356993820608614,0.9001495031375295,0.6354612493511215
0.279166666667,3.275,2.0,1.5529909874474606,1.5531976121114006,1.6373935963942912,1.6395536642605966,1.8653449304152714,1.865417556106233,0.5857434887607439,0.44789972891821633
0.279166666667,3.275,4.0,1.3156609534878652,1.3157386126011714,1.4001592009278454,1.400234222286442,1.6255548314779402,1.6256259131214295,0.3484134548011485,0.20941229344612303
0.279166666667,3.275,6.0,1.237498767550576,1.4073266226871275,1.322423814812166,1.5479723358003825,1.5468910839660404,1.7448087777937753,0.2943694465286337,0.23007023823068543
0.279166666667,3.275,8.0,1.2260059466697153,1.8493585892574478,1.3775680333047438,1.9935151532741904,1.64262209699903,2.195282303761645,0.7399122640024416,0.4763086916734695
0.279166666667,3.275,10.0,1.3360967616905166,1.9447780230798024,1.4657907086727169,2.08966568551254,1.7215027366989504,2.292393991560577,0.8360627962407914,0.5706213223315247
0.279166666667,3.39375,2.0,1.6549691073212796,1.6550480246700017,1.7398012799944444,1.7398778216197508,1.9688730452713599,1.9689455836325285,0.6877216086345629,0.5501691482139015
0.279166666667,3.39375,4.0,1.3758082756317163,1.3758858652700647,1.460446689261738,1.4605216401555252,1.686526179287552,1.6865974356196791,0.4085607769449996,0.26988101866672004
0.279166666667,3.39375,6.0,1.2720645833422835,1.3920146192564622,1.35688567016124,1.5328905363347864,1.581788729028716,1.7290277583192666,0.3048170846555668,0.23969532053613327
0.279166666667,3.39375,8.0,1.2113613797420129,1.8321690953683452,1.370279668583248,1.9765635245834876,1.6370546637878964,2.1776143970114927,0.7229606353117388,0.46309045930842124
0.279166666667,3.39375,10.0,1.2748444714991345,1.922412595180702,1.4442178326690847,2.0675358708365965,1.6990324553335083,2.2695181552610992,0.8139329815648477,0.541843567925695
0.279166666667,3.5125,2.0,1.757234914786752,1.7573138946865092,1.842601616326565,1.842677658105307,2.0728508091575844,2.0729233678247088,0.7899874161000354,0.6531837146102453
0.279166666667,3.5125,4.0,1.4385859308499969,1.438663574418744,1.5234781803282007,1.5235531808097442,1.7502824518808597,1.7503537548781554,0.4713384321632802,0.33306951665662426
0.279166666667,3.5125,6.0,1.311546090815136,1.4070564251958535,1.3964528424539044,1.5477440673154241,1.6218020742188097,1.7433301433275594,0.3442985921284193,0.266905278350122
0.279166666667,3.5125,8.0,1.2404209828978578,1.8466547745846547,1.3905398470427548,1.99117951466492,1.657262942795706,2.1916550654000977,0.7375766253931713,0.48186885902667265
0.279166666667,3.5125,10.0,1.2521167387154817,1.933338222471371,1.455066322576639,2.078582023130294,1.7094505315180244,2.2799292939206954,0.8249791338585453,0.5469971931844251
0.279166666667,3.63125,2.0,1.8559344039843912,1.8560134477916899,1.9418986060339103,1.9419750033472667,2.1733314481738115,2.173404101329192,0.8886869052976746,0.7526761729057178
0.279166666667,3.63125,4.0,1.5001097429192476,1.5001875274001066,1.5853521853528412,1.585427320288608,1.8128637887966084,1.812935219258002,0.5328622442325309,0.3950626351315764
0.279166666667,3.63125,6.0,1.3520591137456757,1.4431539974916054,1.437166800423742,1.5839681887906834,1.66298420252725,1.7794370989156323,0.384811615058959,0.30537823811143894
0.279166666667,3.63125,8.0,1.2763403789813046,1.884030980171142,1.427478681454319,2.028805763040038,1.694170987354188,2.229147093612659,0.7752028737682892,0.518912318564616
0.279166666667,3.63125,10.0,1.2866055499977445,1.9688099636110548,1.4901340043536515,2.114298846577471,1.7445294519543546,2.3153863366589658,0.8606959573057222,0.5822106966545478
0.279166666667,3.75,2.0,1.947163812539203,1.9472429911717128,2.0338257957473007,2.0339023358034,2.2663681884199125,2.266440976792403,0.9799163138524863,0.8447406878746628
0.279166666667,3.75,4.0,1.5564955356160124,1.5565735115670523,1.6421672155612668,1.6422425346316263,1.870323416134668,1.8703950214056415,0.5892480369292957,0.451949543615052
0.279166666667,3.75,6.0,1.3897194759104452,1.491822249708814,1.4751446472687053,1.6334025275875912,1.7013881969449622,1.829011105571889,0.42247197722372853,0.3489980382944086
0.279166666667,3.75,8.0,1.3140445631091207,1.9360646994619823,1.474088746953727,2.08125750725454,1.7409313475607069,2.281744520875279,0.8276546179827913,0.5669385686649001
0.279166666667,3.75,10.0,1.337493114611197,2.020477087110717,1.5410716015210413,2.1664201063427897,1.7958676312020627,2.3676524228335403,0.9128172170710409,0.6337469983992321
0.279166666667,3.86875,2.0,2.027166868685101,2.0272462870490706,2.114463559792709,2.11454024985747,2.3480142559957544,2.348087186860764,1.0599193699983842,0.9255030725024854
0.279166666667,3.86875,4.0,1.6038591327168337,1.6039373142724809,1.6900217821790866,1.690097299878309,1.918756213275614,1.9188280249741039,0.636611634030117,0.4998332990117455
0.279166666667,3.86875,6.0,1.4206430010859863,1.5455592967532608,1.506516688940537,1.6877164650729795,1.7330940558064611,1.8837515335287887,0.4533955023992696,0.39179684466034304
0.279166666667,3.86875,8.0,1.3518506400920207,1.994493062089297,1.5248810983277243,2.140188722898681,1.791668827767838,2.341130426765237,0.8865858336269323,0.6196188007858072
0.279166666667,3.86875,10.0,1.3957735142206869,2.0802147412351584,1.599675552928232,2.226663089689928,1.8550724240361336,2.4283570608828358,0.9730602004181794,0.6932094016278366
0.279166666667,3.9875,2.0,2.0920201970681744,2.092099741066593,2.179953473265246,2.180030309213114,2.414343849323621,2.4144169150195007,1.1247726983814577,0.991060751955049
0.279166666667,3.9875,4.0,1.6383163579982516,1.6383947228692912,1.725106062945654,1.7251817227222732,1.9542594983763235,1.9543313477426212,0.6710688593115349,0.5348482899047433
0.279166666667,3.9875,6.0,1.4410112557621584,1.5961537890278923,1.5273622114050025,1.7387449483524835,1.7541655937782925,1.9354091557700837,0.4851420590807347,0.42772449681165964
0.279166666667,3.9875,8.0,1.387555172180568,2.0512307638096683,1.5747227316747723,2.197452294451939,1.8399400742561138,2.3990678339304576,0.9438494051801902,0.6705781495129273
0.279166666667,3.9875,10.0,1.453611431924047,2.1398772331081455,1.6580080283129648,2.286851473604807,1.9141299299667116,2.4892227648998495,1.033248584333058,0.7525334814317617
0.279166666667,4.10625,2.0,2.137808868089219,2.1378884192663934,2.226474280784208,2.226551176267362,2.4614930698197353,2.4615660596915108,1.170561369402502,1.0375469834487456
0.279166666667,4.10625,4.0,1.6561842176794264,1.6562626543773442,1.743518571983005,1.7435943543920436,1.9729158183118511,1.9729873765926542,0.6889367189927097,0.5531605033517283
0.279166666667,4.10625,6.0,1.4470165389747505,1.6353867614937156,1.5337795883468819,1.7783078977054516,1.7607726668284363,1.975688542759739,0.5247050084337028,0.4507420038138366
0.279166666667,4.10625,8.0,1.419677715873681,2.098265957783013,1.6178945022787556,2.244877594864572,1.8793336132772251,2.4472705889390087,0.9912747055928233,0.7134699999650501
0.279166666667,4.10625,10.0,1.5033711124738127,2.191410710154201,1.708175094154496,2.338808935073346,1.9650311757935286,2.5419812333342637,1.0852060458015973,0.8037130479596156
0.279166666667,4.225,2.0,2.160965586510902,2.161045014870337,2.2502564255495305,2.25033324832007,2.4856074504162726,2.485679993535194,1.1937180878241853,1.0612312909960586
0.279166666667,4.225,4.0,1.6536215580854388,1.6536999441687728,1.7413056841934667,1.7413814985576335,1.9708846480557125,1.9709562378961516,0.6863740593987221,0.5508915996218701
0.279166666667,4.225,6.0,1.434858636233243,1.6552775642885071,1.5218671934509527,1.7982358358016564,1.7488988762222293,1.9964299836354609,0.5446329465299076,0.45484468606768225
0.279166666667,4.225,8.0,1.442130156922206,2.1274459515626916,1.645741604569794,2.274278344076688,1.9047188533545394,2.4775317215982615,1.020675454804939,0.7408911098097041
0.279166666667,4.225,10.0,1.537420908280925,2.226679900067608,1.7424368311775684,2.3743591510814666,2.000058191588601,2.5783758873532014,1.1207562618097178,0.8388051493872358
0.279166666667,4.34375,2.0,2.1575710278954006,2.157650185762835,2.2472347352917668,2.2473113878149173,2.4828206430600295,2.482893027303544,1.1903235292086838,1.058163505650423
0.279166666667,4.34375,4.0,1.626919445694037,1.6269977841821985,1.7145657732618187,1.7146414937322434,1.9440742957855535,1.9441457987500317,0.6596719470073203,0.5241407696966546
0.279166666667,4.34375,6.0,1.4008387098415274,1.6479425968530077,1.487729593585006,1.7906984659163077,1.7145680922962403,1.9893197599521992,0.5370955766445589,0.43409954086972213
0.279166666667,4.34375,8.0,1.4451517884467786,2.1309576122684613,1.649532146421823,2.2777288869559773,1.9074784145124741,2.4816088198314437,1.0241259976842285,0.7443262825351672
0.279166666667,4.34375,10.0,1.5484385070868005,2.237827170148875,1.7537397120860727,2.3854544460346796,2.0116319315185995,2.590272494393507,1.1318515567629308,0.8501440480070966
0.279166666667,4.4625,2.0,2.1239577458208916,2.1240367000531113,2.213540964460851,2.2136173013890668,2.448985691783449,2.449057758938293,1.1567102471341748,1.0244493648699513
0.279166666667,4.4625,4.0,1.5721677412755812,1.5722457809303019,1.659660281001128,1.659735737476658,1.8886421442747658,1.8887136434349816,0.6049202425888646,0.4691108925279102
0.279166666667,4.4625,6.0,1.3410688173289986,1.6056425866539843,1.4277430690135848,1.748017792489843,1.65407989285391,1.9460758269797442,0.4944149032180942,0.38268800201568504
0.279166666667,4.4625,8.0,1.4169974762283615,2.101087000195176,1.621143580764328,2.2473771325603074,1.8780392326551054,2.4511877857091644,0.9937742432885586,0.7148887058144145
0.279166666667,4.4625,10.0,1.5289707894684441,2.2170514278940034,1.7341618933815175,2.364247478859585,1.9918002852149916,2.5693065460120823,1.1106445895878363,0.8298397412674446
0.295,3.0375,2.0,1.4387692832829226,1.7322428871156748,1.5230653243866057,1.8751307550711904,1.7501248776508087,2.0742557018963215,0.6215278657994416,0.4945148093629281
0.295,3.0375,4.0,1.2972039903338235,1.4053831745895191,1.3819879022066568,1.5455645995416465,1.607136432478157,1.7410822963424217,0.32995649164710683,0.25864307037771156
0.295,3.0375,6.0,1.2941065137382421,1.7115267470578803,1.3744882285915145,1.8542336661651386,1.6119562604565707,2.053193706956382,0.6006307768933898,0.41216752495662884
0.295,3.0375,8.0,1.5077789410604565,2.167353936842099,1.6855652976148647,2.313617899550012,1.943696140339945,2.5175953679586858,1.0600150102782633,0.7848512683566847
0.295,3.0375,10.0,1.6418312055655444,2.289199778230593,1.8050022627476783,2.436197244304615,2.064312946735873,2.6412670708137855,1.1825943550328664,0.9085517558620223
0.295,3.15625,2.0,1.534058478696561,1.6498416788584431,1.6185893846548418,1.7923496403754298,1.8459948696212058,1.9909222333076828,0.5668109800098443,0.5008760520480349
0.295,3.15625,4.0,1.3443975490394775,1.3601634223234926,1.4290666823220048,1.4755277473252808,1.6547328320164956,1.6716620860926972,0.37715005035276084,0.2515083909822489
0.295,3.15625,6.0,1.3001367378631636,1.6277413142027404,1.3851163062314753,1.7701962220926077,1.611451845840858,1.9686722581573872,0.516593332820859,0.37280245186037947
0.295,3.15625,8.0,1.4262150006712075,2.0779078696476088,1.5988099818165564,2.2239432377637485,1.8549579934407059,2.4274189323056876,0.9703403484919997,0.6971255070699266
0.295,3.15625,10.0,1.5611668982769407,2.190653142223955,1.709442455871905,2.337548125273908,1.966389789082764,2.542074923783804,1.0839452360021593,0.8134625602145537
0.295,3.275,2.0,1.637129206860416,1.6518626464485346,1.7220690236410345,1.7674754150671639,1.9504684475943135,1.966643945564873,0.6698817081736993,0.5448581186583967
0.295,3.275,4.0,1.4017057907321597,1.4020093854800397,1.4864770782225905,1.4911198948780222,1.7127193660636069,1.7127914597408447,0.43445829204544306,0.29672050031521807
0.295,3.275,6.0,1.327860885641859,1.5892190428829822,1.4127812430431028,1.7315644756716464,1.6383317462734437,1.9292476155778497,0.4779615863998976,0.36708417264415477
0.295,3.275,8.0,1.3651524489218771,2.0353661030968975,1.5575997446457732,2.1812507363769345,1.815046209784105,2.3839841568907247,0.9276478471051857,0.6519832377483928
0.295,3.275,10.0,1.4925535243346812,2.1407476216956374,1.6609258102567377,2.287468486810334,1.917017090151823,2.491262202424096,1.033865597538585,0.7605791270745591
0.295,3.39375,2.0,1.7440936475393432,1.7441733635309193,1.8295145528370302,1.8318594528272645,2.059049867935418,2.0591232438734344,0.7768461488526265,0.6402190258862425
0.295,3.39375,4.0,1.4652455604726393,1.465323876021009,1.5502261575487815,1.5503019343336517,1.7771492766962504,1.777221357361451,0.49799806178592265,0.359828031534638
0.295,3.39375,6.0,1.3641913307690896,1.5875622082884833,1.4491471813525192,1.7299250860244706,1.675069773688527,1.926719555968151,0.4763221967527218,0.38435252714421425
0.295,3.39375,8.0,1.3573857956062743,2.0313653885285734,1.5545677691914592,2.1772615150905326,1.813901357516332,2.3790561208829533,0.9236586258187838,0.6478396622650283
0.295,3.39375,10.0,1.4533690433830335,2.1311000250375605,1.6517259949847325,2.2777318658607237,1.907154048620905,2.480616568189037,1.024128976588975,0.7458662621416728
0.295,3.5125,2.0,1.8510785836922106,1.851158381759774,1.9370251061778019,1.937102237926352,2.1677923567443895,2.1678658038728575,0.8838310850054939,0.7475870828245718
0.295,3.5125,4.0,1.5311445622829618,1.5312229856938222,1.616413829740487,1.6164893396146325,1.8440758059911841,1.8441479821265552,0.5638970635962451,0.42616575537061463
0.295,3.5125,6.0,1.4051909259695718,1.6137528431521573,1.4902673973986882,1.7565627453497141,1.7166617190678464,1.9528594553701195,0.5029598560779653,0.4181325188470237
0.295,3.5125,8.0,1.3850042747322024,2.056848764466339,1.5804028376199082,2.2032030659678337,1.8404943125809037,2.404460849644315,0.9496001766960849,0.6739856886309245
